id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
6727,0,0,2,CO,70000,Individual,1465,46.7,0,0,8.93,2003,4,Marketing Director,B,MORTGAGE,f,11.44,2018,15000,0,5,0,0,0,0,0,0,home_improvement,B4,36,0,5858,0,1
6728,0,0,2,NY,140000,Individual,43104,43.8,2,0,16.51,2005,3,Marketing Director,A,RENT,w,7.07,2019,14400,3,14,0,1,0,8767.44,0,0,credit_card,A2,36,0,474146,0,0
6729,0,0,3,IL,60000,Individual,10430,31.4,0,0,16.84,1990,2,Business Manager,A,OWN,w,7.69,2017,24000,5,17,0,0,0,0,0,0,credit_card,A4,36,0,166883,0,1
6730,0,0,8,CA,92066,Individual,60093,38.4,0,0,6.88,2006,5,Business Manager,A,MORTGAGE,w,6.68,2015,15000,5,13,0,0,0,0,0,0,credit_card,A3,36,0,540840,0,0
6731,0,0,4,CA,70000,Individual,5950,81.5,0,0,33.76,2005,1,Business Manager,D,RENT,f,17.14,2019,26600,0,18,0,0,0,0,0,0,debt_consolidation,D4,36,0,107108,0,1
6732,0,0,6,NY,67000,Individual,8830,99.3,2,0,30.31,1988,1,Business Manager,B,MORTGAGE,w,9.8,2019,19000,8,18,0,1,0,0,0,0,credit_card,B3,36,0,158948,0,1
6733,0,0,3,VA,60000,Individual,3480,78.3,0,0,10.24,2001,10,Business Manager,A,RENT,w,8.9,2019,18500,0,8,0,0,0,0,0,0,credit_card,A5,36,0,27841,0,0
6734,0,0,4,NJ,95000,Individual,19213,71.5,0,0,10.06,2006,2,Business Manager,C,MORTGAGE,w,11.99,2018,16000,2,11,0,0,0,0,0,0,debt_consolidation,C1,60,0,211338,0,0
6735,0,0,9,CA,60000,Individual,18886,7.3,0,0,13.98,2005,10,Mail Carrier,A,MORTGAGE,w,7.35,2019,7000,5,23,0,0,0,4077.76,0,0,other,A4,36,0,434377,0,1
6736,0,0,2,OH,78000,Individual,22191,58.9,0,0,11.51,2001,10,Mail Carrier,A,MORTGAGE,w,7.46,2019,20000,5,8,0,0,0,15410.21,0,0,home_improvement,A4,36,0,177528,0,0
6737,0,0,4,IL,142000,Individual,50425,54.8,0,0,12.96,2003,7,Managing Director,E,MORTGAGE,w,26.3,2019,40000,1,9,0,0,0,31874.76,0,0,debt_consolidation,E5,60,0,453823,0,1
6738,0,0,2,CA,72000,Individual,3268,24.4,0,0,17.57,1994,2,Managing Director,A,MORTGAGE,w,6.99,2019,10000,1,13,0,0,0,2990.98,0,0,debt_consolidation,A2,36,0,32678,0,1
6739,0,0,4,CA,485000,Individual,251321,92.8,0,0,8.9,1997,3,Managing Director,C,MORTGAGE,f,12.62,2019,30000,5,10,0,0,0,14750.39,0,0,debt_consolidation,C1,36,0,2513207,0,1
6740,0,0,4,PA,120000,Individual,34473,14.7,0,0,6.3,2006,7,Managing Director,B,MORTGAGE,w,10.33,2018,23000,1,8,0,0,0,0,0,0,home_improvement,B1,60,0,275782,0,0
6741,0,0,0,PA,230000,Individual,129231,95.2,0,0,11.01,1990,1,Managing Director,C,MORTGAGE,f,13.65,2019,30000,2,9,0,0,0,0,0,0,home_improvement,C1,36,0,1033849,0,1
6742,0,0,18,NJ,160000,Individual,8158,17.5,0,0,26.99,1999,10,Managing Director,A,MORTGAGE,w,7.26,2019,10000,2,55,0,0,0,0,0,0,debt_consolidation,A4,36,0,416078,0,1
6743,0,0,6,NJ,200000,Individual,56920,31.9,0,0,12.12,1996,1,Managing Director,B,MORTGAGE,w,9.99,2018,35000,1,13,0,0,0,0,0,0,credit_card,B3,36,0,739957,0,1
6744,0,0,4,MO,71000,Individual,15093,38.1,0,0,4.01,1992,7,Librarian,A,MORTGAGE,w,7.99,2018,2000,2,8,0,0,0,0,0,0,home_improvement,A5,36,482,120747,0,0
6745,0,0,1,IL,33000,Individual,5000,101.3,1,0,11.89,1995,10,Librarian,B,MORTGAGE,w,9.17,2018,6000,5,12,0,0,0,0,0,0,debt_consolidation,B2,36,0,9999,0,1
6746,0,0,7,CA,52000,Individual,4942,61.8,0,0,20.72,2000,1,Librarian,B,RENT,w,9.49,2017,9000,0,25,0,0,0,0,0,0,debt_consolidation,B2,36,0,118617,0,0
6747,0,0,5,CA,89000,Individual,25234,68,0,0,20.27,1992,10,TEACHER,B,MORTGAGE,w,9.93,2019,6500,3,12,0,0,0,0,1,1,credit_card,B2,36,0,277579,0,0
6748,0,0,7,TX,65000,Individual,15240,72.9,3,0,26.77,2000,10,TEACHER,D,MORTGAGE,f,17.57,2019,9175,3,12,0,0,0,0,0,0,debt_consolidation,D4,36,0,182877,0,1
6749,0,0,3,PA,76512,Individual,16814,0,0,0,27.5,1994,7,Administrative Officer,D,MORTGAGE,w,17.57,2017,35000,2,9,0,0,0,0,0,0,credit_card,D4,36,250,151323,62.89,1
6750,0,0,0,GA,24000,Individual,4429,50.8,1,0,32.65,1973,2,Cna,D,OWN,w,20,2019,3025,1,6,0,1,0,0,0,0,other,D4,36,1196,26572,0,1
6751,0,0,2,CO,35000,Individual,2575,74.4,0,0,34.57,2011,1,Laborer,C,RENT,f,12.62,2018,5000,0,11,0,0,0,0,1,1,debt_consolidation,C1,36,242,28327,0,0
6752,0,0,4,CA,70000,Individual,792,50.7,0,0,4.3,2006,10,Laborer,B,RENT,w,10.49,2017,6000,0,7,0,0,0,0,0,0,debt_consolidation,B3,36,57,5542,0,1
6753,0,0,1,OH,35000,Individual,2000,48.3,0,0,36.56,2005,1,Laborer,D,MORTGAGE,w,17.09,2018,2400,0,10,0,0,0,0,0,0,debt_consolidation,D1,36,0,18003,0,0
6754,0,0,4,NY,100000,Individual,59103,82,0,0,20.24,2002,10,Laborer,C,MORTGAGE,w,14.08,2019,28000,3,9,0,0,0,0,0,0,credit_card,C3,60,0,472825,0,0
6755,0,0,3,PA,45000,Individual,12802,76.4,0,0,22.27,2002,2,Laborer,C,RENT,w,12.74,2018,5000,2,7,0,0,0,0,0,0,debt_consolidation,C1,36,0,89611,0,1
6756,0,0,5,MI,31000,Individual,1701,61.7,0,0,30.24,1999,9,Laborer,D,RENT,w,17.57,2018,11150,0,10,0,0,0,0,0,0,debt_consolidation,D4,60,0,15307,0,1
6757,0,0,17,IN,65000,Individual,3708,24.9,0,0,38.44,2003,10,Laborer,C,RENT,w,12.59,2019,15000,2,20,0,0,0,0,2,2,debt_consolidation,C2,36,562,70459,0,0
6758,0,0,4,NJ,65000,Individual,1156,25.5,0,0,16.1,1996,5,Laborer,B,MORTGAGE,w,8.18,2019,20000,5,14,0,0,0,0,1,1,debt_consolidation,B1,60,0,16188,0,1
6759,0,0,4,WI,50000,Individual,11988,22.4,0,0,14.76,2002,10,Laborer,B,MORTGAGE,w,11.44,2018,12600,10,7,0,0,0,0,0,0,other,B4,60,0,83915,0,0
6760,0,0,7,VT,51000,Individual,4951,30.4,1,0,29.22,2003,2,Laborer,C,OWN,w,15.99,2019,11000,3,12,0,0,0,0,0,0,debt_consolidation,C5,60,0,59407,15,0
6761,0,0,2,WA,95000,Individual,18556,43.9,0,0,8.55,1989,10,Lineman,B,MORTGAGE,w,8.67,2017,20000,5,11,0,0,0,0,0,0,debt_consolidation,B1,60,0,204111,0,1
6762,0,0,4,GA,63500,Individual,9475,12.3,0,0,22.64,2000,1,Staff Attorney,A,RENT,f,6.03,2018,10000,0,15,0,0,0,0,0,0,debt_consolidation,A1,36,0,142121,0,0
6763,0,0,7,CA,103000,Individual,48124,66.1,0,0,14.23,1989,10,Store manager,D,MORTGAGE,w,19.99,2019,10000,3,14,0,0,0,0,0,0,debt_consolidation,D4,60,0,625610,0,0
6764,0,0,2,CA,60000,Individual,7397,43.7,1,0,10.36,2006,2,Store manager,D,MORTGAGE,w,15.61,2016,10000,1,4,0,0,0,0,0,0,debt_consolidation,D1,36,0,29587,0,1
6765,0,0,1,TX,53000,Individual,8454,70.6,0,0,18.55,2001,2,Store manager,B,MORTGAGE,w,10.42,2019,15500,3,9,0,0,0,0,0,0,debt_consolidation,B3,60,0,76083,0,0
6766,0,0,3,AR,82000,Individual,6609,4.7,0,0,7.86,2001,10,Store manager,B,RENT,w,9.93,2018,20000,3,4,0,0,0,0,0,0,other,B2,36,0,26437,0,0
6767,0,0,5,MI,85000,Individual,14353,0.2,0,0,13.14,2007,8,Store manager,A,MORTGAGE,w,6.49,2018,12000,3,15,0,0,0,0,2,1,credit_card,A2,36,0,215297,0,1
6768,0,0,11,NJ,52000,Individual,1352,44.6,0,0,15.83,2014,4,Store manager,B,RENT,w,11.49,2018,12100,0,17,0,0,0,0,0,0,credit_card,B5,36,0,22984,0,1
6769,0,0,1,TX,153000,Individual,12081,32.2,0,0,9.12,2000,4,Portfolio Manager,A,RENT,w,5.32,2019,21500,2,7,0,0,0,0,0,0,credit_card,A1,36,0,84566,0,0
6770,0,0,1,MN,90000,Individual,8890,104.4,1,0,23.43,1996,4,Portfolio Manager,D,RENT,w,17.86,2018,35000,4,7,0,0,0,0,0,0,debt_consolidation,D5,36,0,62231,0,1
6771,0,0,8,CA,96000,Individual,18623,38.5,0,0,17.43,2002,10,Regional Manager,B,OWN,w,11.53,2019,18000,5,16,0,0,0,0,0,0,debt_consolidation,B5,60,0,297961,0,1
6772,0,0,2,CA,150000,Individual,10069,85.9,0,0,12.67,2001,8,Regional Manager,C,RENT,f,12.59,2019,25000,0,7,0,0,0,0,0,0,debt_consolidation,C2,36,522,70480,0,1
6773,0,0,7,OH,110000,Individual,31682,69.1,0,0,26.45,2002,8,Regional Manager,C,MORTGAGE,w,14.33,2018,14000,6,11,0,0,0,0,0,0,debt_consolidation,C5,60,77,316817,0,1
6774,0,0,7,TX,36000,Individual,9859,67.9,0,0,29.17,1997,5,Regional Manager,D,RENT,w,17.57,2017,5025,0,4,0,0,0,0,0,0,car,D4,36,0,39434,0,0
6775,0,0,1,AR,19000,Individual,3052,87.2,0,0,7.9,2006,4,stocker,C,RENT,w,13.99,2016,7600,0,2,0,0,0,0,0,0,debt_consolidation,C4,36,0,6103,0,1
6776,0,0,4,NC,33000,Individual,3182,25.6,0,0,18.33,1993,1,Registered Nurse,B,RENT,w,10.56,2019,5000,0,8,0,0,0,4020.96,1,1,debt_consolidation,B3,36,0,25459,0,0
6777,0,0,2,NC,90000,Individual,29323,97.4,0,0,19.09,1991,10,Registered Nurse,C,MORTGAGE,w,14.49,2018,20000,4,13,0,0,0,0,0,0,debt_consolidation,C4,60,0,381202,0,1
6778,0,0,1,NC,45000,Individual,16820,55,0,0,22.4,2004,7,Registered Nurse,A,MORTGAGE,f,6.39,2019,7200,1,9,0,0,0,0,0,0,credit_card,A2,36,0,151379,0,0
6779,0,0,7,CT,85000,Individual,6652,83.1,0,0,26.94,1999,1,Registered Nurse,B,RENT,w,9.44,2019,14000,0,23,0,0,0,6198.44,1,0,debt_consolidation,B1,36,0,153000,0,1
6780,0,0,8,MO,129000,Individual,6797,17.1,0,0,14.46,2003,4,Registered Nurse,A,MORTGAGE,w,7.35,2019,16000,2,37,0,0,0,10191.89,0,0,home_improvement,A4,36,0,251486,0,0
6781,0,0,3,MO,90000,Individual,8276,98.8,0,0,32.77,2005,1,Registered Nurse,C,RENT,w,12.62,2019,32000,3,8,0,0,0,18397.36,0,0,credit_card,C1,36,0,66204,0,1
6782,0,0,2,OK,60000,Individual,27683,33,0,0,24.18,2003,2,Registered Nurse,C,MORTGAGE,w,13.33,2018,8000,9,11,0,0,0,0,0,0,debt_consolidation,C3,36,0,276833,0,0
6783,0,0,7,OR,98000,Individual,2429,49.4,0,0,25.91,1997,1,Registered Nurse,B,RENT,w,9.75,2019,18000,2,13,0,0,0,0,0,0,debt_consolidation,B3,36,0,31574,0,0
6784,0,0,4,OR,74000,Individual,8039,78.9,1,0,13.06,2002,2,Registered Nurse,B,RENT,f,9.99,2018,9600,0,10,0,0,0,0,1,1,debt_consolidation,B3,36,0,88434,0,0
6785,0,0,1,FL,80000,Individual,25407,67.4,0,0,15.61,1999,10,Registered Nurse,B,MORTGAGE,w,11.53,2018,18000,2,6,0,0,0,0,0,0,debt_consolidation,B5,36,0,152441,0,0
6786,0,0,7,FL,75000,Individual,13947,53.5,0,0,23.65,2006,5,Registered Nurse,D,MORTGAGE,w,18.24,2016,19200,1,18,0,0,0,0,0,0,debt_consolidation,D5,60,0,251051,0,1
6787,0,0,3,FL,90000,Individual,14734,41.6,0,0,30.16,2006,10,Registered Nurse,A,MORTGAGE,w,7.21,2019,21000,3,14,0,0,0,17806.78,0,0,debt_consolidation,A3,36,0,206275,0,0
6788,0,0,2,FL,100000,Individual,4026,25.2,0,0,6.74,1997,1,Registered Nurse,C,OWN,w,15.99,2019,25000,0,5,0,0,0,6626.66,0,0,debt_consolidation,C5,36,529,16102,0,1
6789,0,0,6,FL,90000,Individual,27260,63.5,0,0,15.13,1996,10,Registered Nurse,B,MORTGAGE,w,11.99,2019,17600,4,10,0,0,0,9096.56,0,0,credit_card,B5,36,0,272602,0,1
6790,0,0,4,FL,100000,Individual,3537,76.5,1,0,15.04,2002,10,Registered Nurse,C,RENT,f,13.59,2019,10000,3,17,0,1,0,1007.95,0,0,debt_consolidation,C2,36,0,56587,0,0
6791,0,0,12,FL,60000,Individual,6116,78.9,0,0,29.76,2002,3,Registered Nurse,F,RENT,f,30.74,2019,4200,0,18,0,0,0,0,0,0,vacation,F5,36,0,110082,0,1
6792,0,0,2,FL,70000,Individual,20264,66.6,0,0,3.09,2005,5,Registered Nurse,B,MORTGAGE,f,13.67,2018,16000,1,8,0,0,0,0,0,0,debt_consolidation,B5,36,0,162110,0,1
6793,0,0,8,FL,88000,Individual,1913,48.4,0,0,6.8,2002,10,Registered Nurse,E,OWN,f,20.2,2019,22875,2,8,0,0,0,0,3,3,home_improvement,E3,36,0,15306,0,1
6794,0,0,9,IL,58000,Individual,15628,41,0,0,14.15,2000,4,Registered Nurse,A,MORTGAGE,w,7.26,2019,19000,4,13,0,0,0,0,0,0,debt_consolidation,A4,36,0,203165,0,1
6795,0,0,4,IL,130000,Individual,6191,86.5,0,0,18.38,1996,1,Registered Nurse,C,RENT,w,13.99,2016,35000,0,9,0,0,0,0,0,0,debt_consolidation,C4,36,355,55723,0,1
6796,0,0,4,IL,85000,Individual,8082,95.9,0,0,13.51,2010,2,Registered Nurse,B,RENT,w,9.75,2019,8000,0,10,0,0,0,759.21,0,0,credit_card,B3,36,0,80824,0,1
6797,0,0,5,IL,70000,Individual,28800,98.6,0,0,21.07,2008,2,Registered Nurse,C,MORTGAGE,w,12.69,2019,10000,1,9,0,0,0,0,0,0,credit_card,C2,36,0,259197,0,1
6798,0,0,5,CA,106000,Individual,27862,24.3,1,0,9.4,2004,9,Registered Nurse,A,MORTGAGE,w,7.99,2019,20000,1,9,0,0,0,0,1,1,major_purchase,A5,36,153,222893,0,0
6799,0,0,6,CA,90000,Individual,55440,80.1,0,0,7.93,2004,4,Registered Nurse,C,MORTGAGE,w,14.08,2019,20000,5,10,0,0,0,15671.87,0,0,debt_consolidation,C3,60,0,554396,0,0
6800,0,0,6,CA,158000,Individual,17988,17.1,1,0,16.57,2000,8,Registered Nurse,B,RENT,w,10.49,2019,16150,2,12,0,0,0,0,0,0,major_purchase,B3,36,0,197864,0,1
6801,0,0,6,CA,140000,Individual,17741,59.4,0,0,11.97,2009,4,Registered Nurse,A,MORTGAGE,w,7.99,2019,30000,1,16,0,0,0,0,0,0,debt_consolidation,A5,36,0,283851,47,1
6802,0,0,8,CA,100000,Individual,14463,91.3,0,0,15.9,1989,10,Registered Nurse,E,RENT,w,18.84,2017,21000,0,10,0,0,0,0,0,0,debt_consolidation,E2,60,0,144625,0,1
6803,0,0,1,CA,48384,Individual,3271,86.4,0,0,21.63,2006,1,Registered Nurse,A,RENT,w,7.89,2017,14825,0,15,0,0,0,0,0,0,credit_card,A5,36,0,49066,0,1
6804,0,0,5,CA,130000,Individual,29788,84,0,0,9.48,1999,10,Registered Nurse,B,MORTGAGE,w,10.75,2019,16000,6,10,0,0,0,1029.88,0,0,credit_card,B4,36,0,268092,0,1
6805,0,0,2,CA,82560,Individual,8910,96.7,0,0,27.14,2005,3,Registered Nurse,E,RENT,w,20.99,2018,35000,0,9,0,0,0,0,0,0,debt_consolidation,E5,60,0,80188,47.33,1
6806,0,0,3,CA,100000,Individual,29518,84.7,0,0,28.38,2011,2,Registered Nurse,C,MORTGAGE,w,12.62,2019,24000,1,14,0,0,0,11106.76,0,0,credit_card,C1,36,0,413248,0,1
6807,0,0,6,CA,140000,Individual,35732,48.1,0,0,10.58,2004,10,Registered Nurse,D,MORTGAGE,w,21.49,2018,32000,4,13,0,0,0,0,1,1,home_improvement,D5,60,0,428780,0,1
6808,0,0,4,CA,100000,Individual,51198,79.1,0,0,34.56,2002,5,Registered Nurse,A,MORTGAGE,w,6.11,2019,13000,3,12,0,0,0,10654.77,0,0,debt_consolidation,A1,36,0,563179,0,1
6809,0,0,3,CA,156000,Individual,27155,43.9,0,0,13.74,1980,10,Registered Nurse,B,MORTGAGE,w,12.49,2018,30000,5,16,0,0,0,0,0,0,debt_consolidation,B5,36,0,434484,0,1
6810,0,0,3,CA,150000,Individual,568,40.2,4,0,2.13,2005,10,Registered Nurse,E,RENT,w,22.74,2018,25000,0,12,0,3,0,0,0,0,major_purchase,E1,60,0,6813,0,1
6811,0,0,3,CA,189000,Individual,8967,87.7,0,0,17.19,1995,10,Registered Nurse,B,RENT,f,10.42,2019,7000,0,8,0,0,0,0,0,0,credit_card,B3,36,0,80703,0,0
6812,0,0,4,CA,145000,Individual,50511,84.8,6,0,7.67,2004,10,Registered Nurse,D,MORTGAGE,f,17.99,2017,17700,1,14,0,0,0,0,0,0,debt_consolidation,D2,60,0,555625,0,1
6813,0,0,6,CA,54000,Individual,7563,39.3,0,0,20.13,2000,1,Registered Nurse,C,MORTGAGE,f,13.65,2018,19850,1,20,0,0,0,0,0,0,debt_consolidation,C1,36,0,143697,0,1
6814,0,0,3,CA,66500,Individual,5355,68.8,0,0,16.96,2006,1,Registered Nurse,B,RENT,f,9.93,2019,5000,0,12,0,0,0,3362.81,0,0,debt_consolidation,B2,36,0,64265,0,0
6815,0,0,1,CA,80000,Individual,2191,70.4,2,0,15.3,1995,3,Registered Nurse,B,MORTGAGE,f,11.49,2019,12000,0,9,0,0,0,3755.78,0,0,debt_consolidation,B5,36,0,19719,0,1
6816,0,1,5,CA,83000,Individual,4288,42.8,2,54,15.27,2002,2,Registered Nurse,C,RENT,f,13.33,2019,6000,0,13,0,0,1,0,0,0,vacation,C3,36,0,55738,0,1
6817,0,0,1,OH,55000,Individual,11731,46.8,0,0,20.43,2005,2,Registered Nurse,A,MORTGAGE,w,6.89,2018,12000,1,14,0,0,0,0,0,0,medical,A3,36,0,117312,0,0
6818,0,0,5,OH,75000,Individual,8909,13.6,0,0,23.14,2002,3,Registered Nurse,A,MORTGAGE,w,7.21,2017,8500,2,17,0,0,0,0,0,0,debt_consolidation,A3,36,0,133633,0,0
6819,0,0,5,OH,101000,Individual,12080,87.5,0,0,13.37,1997,10,Registered Nurse,B,OWN,f,11.99,2018,16000,1,11,0,0,0,0,0,0,debt_consolidation,B5,36,0,120804,0,0
6820,0,0,6,OH,88000,Individual,19276,96.9,0,0,18.44,1998,6,Registered Nurse,E,MORTGAGE,f,19.52,2018,35000,6,13,0,0,0,0,0,0,debt_consolidation,E2,60,0,231307,0,1
6821,0,2,12,NY,100000,Individual,17124,17.7,2,5107,34.12,1997,4,Registered Nurse,C,RENT,w,13.67,2019,26125,1,45,0,0,1,0,1,0,debt_consolidation,C3,36,0,753445,0,1
6822,0,0,3,NY,78000,Individual,32574,57.6,1,0,9.32,1999,10,Registered Nurse,C,MORTGAGE,w,14.33,2018,19000,5,11,0,0,0,0,0,0,debt_consolidation,C5,60,0,325744,0,1
6823,0,0,1,NY,55000,Individual,1257,81,0,0,6.55,1999,1,Registered Nurse,B,RENT,w,10.99,2019,5000,0,5,0,0,0,951.76,0,0,debt_consolidation,B4,36,0,6285,0,1
6824,0,0,10,NY,54000,Individual,6135,60.5,1,0,25.98,2003,5,Registered Nurse,C,MORTGAGE,w,14.07,2018,10000,3,32,0,0,0,0,0,0,debt_consolidation,C3,60,0,196313,0,0
6825,0,0,1,NY,90000,Individual,42409,86.7,0,0,11.24,2006,5,Registered Nurse,A,MORTGAGE,w,8.9,2016,29700,2,11,0,0,0,0,0,0,credit_card,A5,36,0,466501,0,1
6826,0,0,2,NY,105000,Individual,49442,94.5,0,0,8.66,1992,1,Registered Nurse,C,MORTGAGE,w,13.18,2018,35000,3,11,0,0,0,0,0,0,credit_card,C3,36,0,494423,0,1
6827,0,0,0,NY,72000,Individual,7370,86.1,0,0,7.61,1990,4,Registered Nurse,C,RENT,w,16.01,2019,25000,0,7,0,0,0,0,0,0,debt_consolidation,C5,60,0,44217,0,1
6828,0,0,10,NY,80000,Individual,8917,93.5,0,0,23.58,2005,1,Registered Nurse,C,RENT,f,14.65,2018,22400,0,13,0,0,0,0,0,0,debt_consolidation,C5,36,0,106998,386.3000003993,1
6829,0,0,2,TX,60000,Individual,3194,41.9,0,0,7.74,2010,1,Registered Nurse,A,RENT,w,7.21,2018,10000,0,8,0,0,0,0,0,0,debt_consolidation,A3,36,0,22358,0,0
6830,0,0,5,TX,77000,Individual,17625,25.2,0,0,31.87,1982,10,Registered Nurse,B,MORTGAGE,w,9.49,2019,16000,6,14,0,0,0,0,0,0,debt_consolidation,B2,36,0,246756,0,0
6831,0,0,5,TX,65400,Individual,3515,61.9,2,0,16.62,2004,1,Registered Nurse,B,RENT,w,9.99,2019,12000,0,12,0,0,0,0,0,0,debt_consolidation,B3,36,1749,38669,0,0
6832,0,0,9,TX,92000,Individual,4866,84.6,2,0,31.07,2004,9,Registered Nurse,D,OWN,w,21.45,2017,35000,0,16,0,0,0,0,0,0,debt_consolidation,D5,60,58,77858,0,1
6833,0,0,3,TX,60000,Individual,5933,75.4,0,0,31.22,2002,3,Registered Nurse,C,RENT,w,15.59,2018,18000,0,11,0,0,0,0,0,0,credit_card,C5,60,0,59330,0,0
6834,0,0,7,TX,96000,Individual,7224,71,0,0,8.99,1989,4,Registered Nurse,D,MORTGAGE,w,16.99,2019,25700,1,15,0,0,0,4487.51,1,1,debt_consolidation,D1,36,0,79460,45.81,1
6835,0,0,7,TX,112000,Individual,15893,33,0,0,19.9,1999,10,Registered Nurse,B,MORTGAGE,w,11.44,2018,40000,3,10,0,0,0,0,0,0,home_improvement,B4,60,461,158926,0,1
6836,0,0,6,TX,60000,Individual,17759,69,0,0,14.54,2006,2,Registered Nurse,C,MORTGAGE,f,14.47,2019,15000,1,11,0,0,0,0,0,0,credit_card,C2,60,0,195354,0,1
6837,0,0,2,TX,75000,Individual,6365,75.2,0,0,13.49,1997,10,Registered Nurse,A,MORTGAGE,f,7.69,2017,17600,2,15,0,0,0,0,2,0,debt_consolidation,A4,36,597,82748,0,0
6838,0,0,6,TX,50000,Individual,4194,42.3,0,0,33.63,2001,2,Registered Nurse,C,RENT,f,12.29,2018,14400,0,17,0,0,0,0,0,0,debt_consolidation,C1,36,235,58722,0,1
6839,0,0,0,TN,95000,Individual,37098,78,0,0,18.58,1996,9,Registered Nurse,A,MORTGAGE,w,7.89,2019,30000,1,5,0,0,0,0,0,0,credit_card,A5,36,0,185489,0,1
6840,0,0,8,TN,65000,Individual,4014,25.1,0,0,16.73,2007,2,Registered Nurse,B,RENT,w,9.44,2019,10000,0,12,0,0,0,5902.62,0,0,debt_consolidation,B1,36,0,48165,0,1
6841,0,0,7,TN,68000,Individual,18681,87.4,1,0,11.44,1995,2,Registered Nurse,C,MORTGAGE,f,13.66,2017,5000,1,8,0,0,0,0,1,1,car,C3,36,0,149444,0,0
6842,0,0,3,PA,70000,Individual,20688,91.6,1,0,31.36,1985,10,Registered Nurse,B,MORTGAGE,w,9.75,2018,4700,4,13,0,0,0,0,0,0,debt_consolidation,B3,36,0,248257,0,0
6843,0,0,5,PA,65000,Individual,7044,61.4,0,0,30.37,1996,6,Registered Nurse,C,OWN,w,13.35,2017,26000,1,9,0,0,0,0,0,0,debt_consolidation,C2,36,0,63394,44.02,1
6844,0,0,9,PA,62000,Individual,4910,97.1,0,0,31.18,1998,5,Registered Nurse,C,MORTGAGE,w,13.44,2017,10400,0,12,0,0,0,0,0,0,debt_consolidation,C3,36,0,58924,0,1
6845,0,0,1,PA,59000,Individual,20793,76,1,0,23.33,1998,10,Registered Nurse,C,MORTGAGE,w,12.74,2019,20000,2,10,0,0,0,8112.22,0,0,debt_consolidation,C1,36,0,187134,0,0
6846,0,0,11,NV,120000,Individual,2838,88.8,0,0,14.91,1996,10,Registered Nurse,D,RENT,w,15.61,2019,15000,4,16,0,0,0,0,0,0,debt_consolidation,D1,60,0,45402,0,1
6847,0,0,6,GA,180000,Individual,10811,94.1,0,0,9.22,1993,2,Registered Nurse,B,MORTGAGE,w,10.49,2019,10000,2,19,0,0,0,2500.37,0,0,vacation,B2,36,4828,194597,0,0
6848,0,0,6,GA,60000,Individual,11537,68.4,2,0,15.38,1998,1,Registered Nurse,C,OWN,f,13.18,2015,25000,5,16,0,0,0,0,0,0,debt_consolidation,C3,60,0,184587,0,0
6849,0,0,10,MI,99000,Individual,10088,49.9,1,0,28.62,2002,10,Registered Nurse,C,MORTGAGE,w,14.08,2019,32000,3,21,0,0,0,25075,0,0,debt_consolidation,C3,60,0,191665,0,1
6850,0,0,5,MI,77000,Individual,816,16.2,0,0,15.24,2004,10,Registered Nurse,A,RENT,w,5.32,2019,1600,0,29,0,0,0,561.72,0,0,other,A1,36,0,20411,0,0
6851,0,0,4,MI,70000,Individual,1880,7.9,0,0,20.92,2001,10,Registered Nurse,C,MORTGAGE,f,13.35,2017,20000,0,15,0,0,0,0,0,0,debt_consolidation,C2,60,0,20679,0,1
6852,0,0,4,IN,80000,Individual,3220,71.7,0,0,13.05,2004,10,Registered Nurse,B,OWN,w,9.93,2019,16000,0,18,0,0,0,8592.25,0,0,debt_consolidation,B2,36,0,51512,0,1
6853,0,0,1,IN,55000,Individual,3208,6.5,0,0,28.87,2004,4,Registered Nurse,A,OWN,w,7.97,2019,5000,0,25,0,0,0,3060.23,1,1,other,A5,36,0,80195,0,1
6854,0,0,3,IN,62000,Individual,29718,96.3,0,0,22.63,2003,10,Registered Nurse,C,MORTGAGE,f,12.99,2016,20000,3,8,0,0,0,0,0,0,debt_consolidation,C1,36,0,237745,0,1
6855,0,0,3,KY,48000,Individual,3093,68.5,0,0,22.4,2002,4,Registered Nurse,A,OWN,w,7.07,2019,5000,1,6,0,0,0,0,0,0,other,A2,36,0,18558,0,1
6856,0,0,6,KY,52800,Individual,5218,99.7,0,0,18.27,2000,9,Registered Nurse,C,RENT,w,13.33,2016,14000,5,7,0,0,0,0,0,0,debt_consolidation,C3,60,0,31308,0,1
6857,0,0,3,VA,72000,Individual,5270,50.9,1,0,14.86,2002,1,Registered Nurse,B,RENT,w,10.99,2018,16000,0,16,0,0,0,0,0,0,debt_consolidation,B4,36,450,84327,0,1
6858,0,0,13,VA,60000,Individual,13098,94.6,0,0,23.16,1994,6,Registered Nurse,B,MORTGAGE,w,11.53,2017,18000,5,15,0,0,0,0,0,0,debt_consolidation,B5,36,295,183370,89.07,0
